6152:8800,11435,11211,10228,12122,12124,12126,9711,8959,9109,10789,11014,9720,10223,4639,11209,12941,8817,9672,9861
6155:12077,7172,13168,12079,8843,12179,11004,11226,12332,13170,8838,12084,8652,12085,11363,12070,9091,9861,12069,8851
6162:12332,11721,8786,8801,11210,12297,12491,7517,9706,9860,7168,12953,12693,9958,8790,8787,8874,8689,9957,12833
6163:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6166:9082,11378,8790,9034,8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632
6168:8678,9295,11413,11879,8661,12756,9991,11183,8666,8964,8655,8665,11412,9992,10793,12869,8960,9286,11409,8701
6180:8792,11818,9551,8662,8797,10855,9664,11824,11881,11359,8785,9534,8613,8614,8615,8618,8619,8620,8621,8622
6185:9126,9573,13131,9346,8652,12737,5022,12305,9778,10001,8915,8832,7164,8929,9779,12444,9286,9582,8634,9122
6186:8788,8796,9574,10997,7304,11340,8960,11145,8792,12475,8848,11362,9099,9315,8783,9939,8926,4640,11230,8801
6188:12843,9664,8806,12832,8779,12844,8799,12868,7723,12833,12821,10434,12823,13114,12842,11185,12490,12831,11722,11212
6190:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6195:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6199:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6206:8680,8696,10002,9359,8699,9030,9581,8701,10101,8813,9445,12180,8694,9575,8900,9541,8626,8329,4638,12182
6207:7172,12079,11226,12179,8652,12077,12332,8843,9861,11363,9574,9579,8686,13098,9130,11004,7166,9781,12469,13168
6213:9330,12633,9522,11191,9647,9328,11193,12831,10104,11159,9020,9416,12631,9574,8900,9500,11223,12620,11148,9323
6235:8900,8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635
6258:12633,12631,9330,8839,9522,10104,11191,12620,9647,8854,11223,12694,9970,9416,9574,9082,11376,11159,8689,13172
6261:9507,12860,11359,8899,9335,8790,12485,9438,12748,8669,4626,8965,10004,8787,8626,8900,8776,9432,10225,9785
6267:11367,9871,12301,11229,9351,9715,12489,8329,8686,11222,8976,11379,13058,8874,9707,12953,11227,9883,8395,10439
6275:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6276:10433,11249,9848,9970,10428,13125,12273,10425,10426,9830,11370,12489,7728,12729,9570,8918,10419,9994,11142,10007
6278:9581,8918,10793,12729,12871,10007,7728,9099,12331,9994,8977,8873,12475,12861,8666,11189,9938,8694,11414,11758
6284:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6558:9532,9531,9941,9468,11340,9433,9357,12293,9362,9366,9968,9927,9441,12377,9370,12861,9672,10007,9552,7500
6659:9827,9988,12862,12872,11188,11249,8835,12869,9123,12487,8613,8614,8615,8618,8619,8620,8621,8622,8623,8625
6661:12865,10862,12444,9507,12182,12179,11299,12984,8984,8896,8686,11188,12779,9992,10791,12872,12871,9990,9827,9988
6730:9511,9087,13096,9108,12304,9894,10423,7500,9716,8834,12080,9355,10425,11249,12107,13035,13137,7518,9380,13052
6733:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6734:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6736:11141,11430,12000,13043,9104,12765,11276,9469,13040,9087,9521,12001,9464,11279,9899,11278,8836,11319,9408,12304
6785:8834,9087,13087,12710,11430,11141,9104,12000,8836,9511,12304,9894,9380,12765,11363,10423,9521,13168,12080,13136
6786:11141,11430,12000,13043,12765,11276,9469,12001,9521,8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626
6787:10436,13083,13084,10438,9538,10421,10182,11185,13017,10428,12626,9133,10440,8614,13034,7722,10429,9082,13078,11161
6789:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6791:10414,8840,11368,9094,10434,9487,8847,13090,9387,9091,13088,11235,11157,8838,10437,8837,10415,9906,10422,9386
6792:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6794:11246,11272,9562,11150,9436,8854,9096,12296,12290,11260,8833,8846,9906,9561,11376,8839,7501,11362,11284,12299
6797:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6862:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6872:9387,9487,9385,11256,12296,9386,8840,9906,10422,10414,11153,12704,8837,10434,11263,11235,9419,10437,10415,11368
6876:12296,12293,9419,12299,8883,9089,9366,12300,12290,9906,9433,12303,9941,9973,11261,9546,9552,7309,12294,12621
6935:11271,9088,11284,11286,9896,9443,10424,12716,13133,9096,11256,9938,9090,9349,12713,9083,13134,8618,9440,9410
6946:9089,9415,9562,11258,11273,11284,9905,11272,13126,9903,10112,9904,9923,12299,12296,9389,13072,9907,9349,9906
6947:9518,11346,11376,9523,9938,9559,9555,11150,9561,9112,8854,9557,11362,9083,8833,11232,13171,9519,11268,9525
6950:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
6951:9907,9468,9559,11363,13174,8395,9402,9361,11374,12001,11165,11046,11263,11267,9092,9521,13095,9415,11260,9404
6962:9893,11213,11194,13122,8852,12699,12698,9520,11647,9891,9530,12953,9465,13086,9580,11276,10433,9875,13047,9450
6973:9550,12072,11415,9578,11379,13125,9963,10894,12934,13038,12939,10964,10416,8842,13124,13115,11024,10790,11051,9586
6997:7310,7171,7525,7165,7515,7524,4625,7522,4627,7503,10999,7306,4640,4631,7170,4643,11003,7328,10976,4623
7014:12271,11376,9116,9561,9112,9111,12948,9541,8926,11408,9550,4629,10247,9091,11726,9092,8869,10794,8689,9114
7018:9353,9871,9966,7507,9873,10422,12698,11257,9901,8389,8613,8614,8615,8618,8619,8620,8621,8622,8623,8625
7023:11284,9443,10424,9896,13133,11281,13090,11286,12716,11256,9088,9090,11271,9486,9918,12713,8618,9349,7308,9413
7024:9966,7507,8837,11257,9467,9909,9901,12711,10422,9902,12714,9353,12704,9873,12700,9520,9871,12698,8389,9943
7025:11256,13090,9083,11284,10424,9938,12716,11286,13014,9443,9410,9088,9896,11271,13017,13134,9569,7501,13133,8618
7028:13058,11668,9970,11370,11158,10433,11665,13057,9848,9844,9917,9710,9966,11379,11720,12696,9388,10428,12953,12774
7030:12695,9927,9096,12293,9362,11284,12299,9370,9433,12300,9942,11153,11286,9904,12290,9968,12296,9941,9088,9905
7031:9906,12296,11153,10422,8837,8883,12293,12299,12704,12303,12304,10437,9364,12300,9552,9433,10434,9941,7500,10414
7041:9472,12695,9894,11697,11258,9716,12781,9527,9969,9719,9414,9971,11281,9897,9412,9098,11264,9410,9368,9471
7058:11818,8652,9288,12860,11306,11185,12954,9298,11296,9507,11161,7747,10244,10895,10004,12184,12737,8919,11874,8994
7098:9027,9026,12736,9504,8655,9722,8663,8388,8659,12952,8671,9576,9348,11566,8631,10856,8665,12865,9284,8664
7100:9403,9446,9921,9360,9462,11149,12708,9584,9570,9900,9434,9829,12781,9523,11382,9926,9568,9457,8635,12626
7101:13008,13044,13020,13013,13102,13029,10429,13010,13096,13035,13079,13105,13015,13022,13034,12769,10438,13028,13039,13018
7104:11382,9409,12704,12700,9386,9758,11153,12712,11273,11157,9921,9706,9870,9544,9569,13091,9554,9411,12304,9379
7107:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
7246:11803,13236,13246,13233,7304,7329,13248,11440,8788,8874,11437,8783,11804,13104,8805,8893,11433,11060,11340,10442
7276:10783,8394,8329,9583,10883,9962,8421,11158,9955,11170,13034,12865,10100,8652,11442,5022,12113,7164,8321,8832
7285:10783,8394,8329,9583,10883,9962,8421,11158,11170,9955,13034,10100,8652,12865,5022,12113,12119,12079,7164,8832
7339:11421,10450,10454,11647,12471,8321,10472,12121,12120,11415,12112,11734,8893,12115,12129,10243,12130,9985,11445,12072
7345:11421,11371,12119,11427,11441,11419,11428,11426,11443,12104,11418,12105,12118,12107,11423,11425,11429,11442,12112,7746
7346:11421,11371,12471,9762,12119,11427,11441,11419,11428,11426,11418,12105,12118,12107,12104,11443,11442,11423,11440,12112
7360:12121,10875,12111,7528,4628,11045,4638,11011,11049,11008,10898,11044,11371,11061,10892,11005,10888,11012,11052,12184
7382:12934,9099,13124,13114,9989,12939,9826,11299,9425,12737,8622,12948,11195,12935,11189,13117,9550,11998,10228,12751
7529:12750,11308,8966,12752,11368,4642,12943,10971,8926,11365,10968,4623,4632,10969,7328,12439,7168,5023,12858,11878
7538:10980,10998,10999,11003,10994,10995,10974,7525,10996,7160,11019,10991,7171,10992,7306,4627,7310,11002,10976,10977
7544:13169,13119,13120,13171,12622,9592,9874,9099,12704,7169,11381,11152,11350,9107,11277,13175,9591,9608,9468,9100
7545:8635,9523,9592,9480,11149,9522,13121,12626,9555,9572,9570,9403,9927,11376,9573,11232,9577,9434,12949,9561
7550:13100,8395,11374,9539,9396,9404,9907,13095,9559,9383,11240,11373,11372,11274,8855,11169,9351,9887,11365,9373
7551:11222,11220,9519,9436,12290,9970,12951,11376,8855,9561,8689,9348,12950,12618,12091,11211,11167,8329,9865,12620
7553:8835,9588,9988,9780,8825,12862,12937,9123,13129,9132,9827,12863,12487,11249,9589,9895,9984,9909,10434,11188
7555:12077,12070,12085,12084,12088,12069,7526,9593,7728,12075,8921,12074,9586,9781,9958,12179,9591,12071,12086,12765
7556:12077,12088,7526,12084,12070,12069,12085,7728,12075,9593,9958,12074,8921,8965,12179,7172,11366,12087,12071,12086
7557:9592,12069,7728,9591,7526,12444,12075,9586,8921,12071,12076,12070,12088,12074,12087,12077,12086,12865,9722,9022
7559:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
7561:11362,9436,11376,12290,12620,11346,9825,12618,9555,9315,9523,8866,12622,9096,12984,11211,11280,12621,9703,9984
7593:10006,12490,9977,9713,10434,9360,12831,12834,9931,12825,8779,9664,10014,12822,12829,8806,12821,11297,9407,8804
7598:10102,11818,9032,11110,8931,10789,12438,11803,11882,7162,8804,9977,12626,8782,11806,8838,10010,10096,11804,7174
7602:10100,8392,10101,8388,10103,10099,12428,8933,8390,11825,10096,12361,5027,8391,9995,10787,10236,8387,8663,9284
7642:12065,7508,7304,7510,8390,11318,10482,10991,10459,7516,4640,10454,10477,4631,8386,4627,12471,7307,8391,10456
7643:10449,7331,10454,10453,4632,12126,7516,10965,11021,4629,4641,10461,12065,10465,10448,10466,10462,10469,11383,10989
7657:11004,11430,10478,9762,12123,11447,7166,10972,10790,11431,11439,11434,10997,13030,10988,10977,10958,10992,12469,11445
7775:12828,12297,8787,12838,12332,12841,8801,9524,8809,9706,11210,12953,9588,11721,10434,11724,7723,9953,12833,9860
8086:10442,8699,12769,12103,9103,8846,8615,8621,13172,8634,9952,8685,10111,9825,9529,10001,13022,8633,10420,9708
8206:12872,8896,9827,10862,9507,9992,12871,8888,12865,12109,12182,12984,12179,9988,8984,9990,10791,12870,12484,12862
8241:12071,7728,12088,12075,12074,9028,8921,12086,12076,12765,9591,7526,9022,9456,12069,12087,8965,12070,9592,12084
8242:9130,9124,9572,8632,8873,8619,11232,8862,9131,8635,9432,9133,8615,9577,11239,11099,9570,11237,10958,11251
8243:9576,12479,9519,12272,12745,9124,12729,9824,10007,10793,9892,8918,11167,12475,11236,9428,12861,11220,11758,12487
8244:7728,12074,8921,8873,9930,9592,12075,8862,8965,12069,9958,10217,9456,9570,9591,12949,9124,9994,12765,12087
8245:12444,8921,12865,9022,7728,12069,9722,9591,9032,9874,12778,12075,7526,9592,9586,8965,12074,12086,12088,12765
8246:9130,9572,11237,8619,10958,9574,12949,8862,11232,8652,9091,9133,12079,4639,11239,12069,9432,9435,9430,9480
8248:10436,13083,8614,9373,10438,13017,13035,13074,8703,13010,10182,10428,13076,10429,13075,13034,9562,9476,10421,11249
8428:9436,12290,12618,12620,12622,11362,11376,9096,9561,9518,12621,11280,11246,11211,9523,13167,12631,9825,9703,12951
8440:11263,9386,10422,9103,10434,10414,12471,12296,10437,10415,11368,9894,11153,9906,13090,8837,9385,13027,9097,12297
8442:8613,8614,8615,8618,8619,8620,8621,8622,8623,8625,8626,8627,8629,8630,8631,8632,8633,8634,8635,8650
8445:9418,11165,13069,9906,11261,11169,11272,9416,11271,11263,8855,13095,9831,9557,9836,11150,9092,12712,9401,9556
8446:9528,11261,11262,11266,9418,11272,9866,11150,9417,9469,12706,11271,11273,11260,9471,9419,11165,11264,12709,13069
8448:11261,9089,9419,11266,9464,12707,9544,9388,9466,11273,9486,9389,9973,9463,9367,9368,9484,11258,9440,9458
8454:8840,8846,9387,10414,9487,10434,9091,11256,11368,9386,13090,12704,11150,11157,11153,9103,10422,10415,9906,10437
8504:12290,12621,9433,9362,9096,12293,12300,13121,9927,8883,12299,9436,12949,9545,12303,9546,12622,9968,7309,9092
8507:9353,7507,11257,9943,9902,9901,9909,8837,12698,9966,12700,12711,9520,10422,9556,8389,12714,9467,9871,11362
8593:12487,9824,11698,12272,9827,12489,12481,12275,8686,12479,9428,9425,12863,12473,9589,12483,10790,8835,9955,12754
8635:8635,9480,12626,11149,9522,9570,9573,9577,9572,9555,9403,9434,9523,11237,11376,11232,8615,11236,12949,8689
8659:8659,8991,11566,8671,12731,9287,8656,10094,8664,8663,10224,8655,12952,9995,10787,5027,8668,8897,12728,10796
8670:8670,8824,9040,10243,11801,8321,8982,11881,10792,11873,11734,13234,11207,13249,11884,10786,12741,10241,9493,12470
